Vehicle_Year,Mileage,Condition_Score,Make,Auction_Location,Sold_Price
2006,32399,1.999314307214736,Chevy,Las Vegas,49756.67153607368
1960,15741,4.984884611757051,Porsche,Palm Beach,43350.32305878526
1985,79634,3.279275352691446,Toyota,Scottsdale,40932.97676345723
1973,6405,9.183091388153514,Ford,Scottsdale,71774.95694076756
2023,18882,1.9157907565091417,Ford,Las Vegas,59190.75378254571
1997,78357,1.4423736585223934,Ford,Las Vegas,37876.16829261197
1996,78063,1.0478275223937583,Toyota,Scottsdale,35432.83761196879
2021,122087,3.9526271603709198,Ferrari,Las Vegas,158054.4358018546
1970,124691,6.943481543807998,Toyota,Scottsdale,47248.30771903999
2022,67866,7.573723775936134,Toyota,Palm Beach,82082.01887968066
1995,6611,5.079355150435508,Ford,Las Vegas,62235.67575217754
1972,114916,7.1589578540974,Toyota,Palm Beach,50303.189270487004
2002,4865,4.2392263259382705,Ford,Scottsdale,61709.63162969136
1962,24029,7.0102559798795525,Ferrari,Scottsdale,153648.37989939775
1992,111676,1.3653638677213606,Porsche,Palm Beach,31659.219338606803
1965,71188,4.516776861103037,Ford,Las Vegas,37965.084305515185
2009,77625,8.117647098698612,Chevy,Palm Beach,77325.73549349306
2015,13880,8.227054274131012,Porsche,Palm Beach,87247.27137065506
1969,6689,7.445339009881252,Ferrari,Las Vegas,161057.79504940627
1964,93764,2.83814758512878,Porsche,Scottsdale,26814.3379256439
1982,104288,3.2248460703756994,Ford,Palm Beach,36695.430351878495
1969,93426,9.96479854538061,Ferrari,Palm Beach,164981.39272690305
2003,41053,1.930402064817639,Chevy,Scottsdale,47046.7103240882
1961,65885,2.6259642901216846,Ford,Palm Beach,27041.321450608422
1972,19409,2.1702363008511933,Ford,Scottsdale,34910.28150425597
1999,54295,3.94889467315254,Ferrari,Las Vegas,153814.9733657627
1961,26001,2.8915825171053102,Ferrari,Scottsdale,132357.81258552655
1979,25564,5.479191635929949,Porsche,Scottsdale,54339.55817964974
1960,16360,5.284186361921079,Chevy,Palm Beach,44784.93180960539
2022,125097,9.113550575061728,Porsche,Scottsdale,84058.05287530864
1996,35540,1.3126595270030332,Porsche,Scottsdale,41009.297635015166
1968,95182,3.8789161900098703,Ford,Palm Beach,33876.38095004935
1976,105683,6.369921027973811,Ferrari,Scottsdale,149281.30513986904
1968,56783,6.443215856595675,Ford,Palm Beach,50537.77928297837
1970,124306,5.321136061127882,Chevy,Las Vegas,39175.080305639414
1974,133159,8.340989867331704,Porsche,Scottsdale,55389.049336658514
1983,78584,1.5644995427301291,Chevy,Las Vegas,31464.097713650644
1997,144198,8.339389890221224,Ferrari,Scottsdale,165777.14945110612
2014,68409,5.4527881639213325,Ferrari,Scottsdale,167423.04081960666
1994,46027,2.2038462556930196,Toyota,Las Vegas,43416.5312784651
1989,43046,8.9713172218643,Chevy,Las Vegas,75051.9861093215
1990,126603,6.843059015868671,Ford,Palm Beach,56554.99507934335
2008,141549,2.4719111814172536,Chevy,Palm Beach,42204.655907086264
1964,53692,1.3028475105912394,Porsche,Las Vegas,23145.037552956197
2021,138519,2.2699868349938432,Ferrari,Scottsdale,147998.03417496922
2019,33876,6.479181641623542,Ferrari,Palm Beach,178508.30820811773
2003,134955,2.6136661173404363,Chevy,Scottsdale,41072.830586702185
2009,55898,3.031867673875253,Chevy,Palm Beach,54069.53836937626
1973,135470,1.2262575318068276,Chevy,Palm Beach,19084.28765903414
2012,70304,7.506376050147432,Porsche,Palm Beach,76501.48025073716
2015,86307,8.293279597834934,Porsche,Las Vegas,80335.69798917467
1970,100456,8.171633590949108,Ford,Scottsdale,55812.567954745544
1968,60752,2.148113362278558,Chevy,Las Vegas,28665.366811392792
1993,129672,9.129710146498834,Ford,Palm Beach,69181.35073249417
1971,21022,7.05050946526672,Toyota,Las Vegas,58650.347326333605
1994,77096,9.077757601391781,Porsche,Las Vegas,74679.1880069589
1994,148140,5.024444540775972,Ferrari,Las Vegas,147308.22270387987
1960,30366,4.93259374975328,Toyota,Scottsdale,41626.3687487664
1999,145183,8.060828668164056,Ferrari,Las Vegas,165285.84334082028
2023,2966,1.8396806992906916,Toyota,Las Vegas,60401.80349645346
1981,112769,5.687866329713971,Ford,Las Vegas,47662.43164856986
2019,5998,8.52745812068103,Ford,Las Vegas,91537.49060340515
2023,18495,8.471733067626143,Porsche,Las Vegas,92009.16533813073
1988,4106,9.605195707081322,Ferrari,Las Vegas,181615.3785354066
1967,11056,7.284453341774919,Toyota,Las Vegas,58816.666708874596
1970,137250,2.869935664957555,Chevy,Palm Beach,25624.678324787776
2000,95776,1.1825228340512273,Chevy,Las Vegas,36335.01417025614
1996,121824,5.314742187643917,Porsche,Las Vegas,52391.31093821958
1973,63001,5.623334790603,Ferrari,Scottsdale,148316.573953015
2019,107327,3.162363260490383,Chevy,Palm Beach,54579.11630245192
1989,117292,2.122277024112429,Porsche,Las Vegas,33382.18512056215
1994,31517,6.275873495714581,Porsche,Scottsdale,65227.66747857291
1980,88120,7.878301066217272,Ferrari,Las Vegas,160579.50533108634
1996,83739,9.938386932311445,Chevy,Las Vegas,79318.03466155723
1964,94981,7.824723554894667,Chevy,Las Vegas,51625.51777447334
1978,132759,8.142691728300228,Chevy,Las Vegas,56437.55864150114
2018,121788,6.548147904059177,Ford,Las Vegas,69561.93952029588
1973,115684,9.87330393073016,Chevy,Scottsdale,64298.1196536508
1985,86667,6.759607466031134,Toyota,Las Vegas,57631.33733015567
2021,75986,8.742279577597339,Ford,Scottsdale,86612.79788798669
1963,149988,9.512061816168602,Ford,Las Vegas,54061.50908084301
1984,29532,9.368726504505048,Ford,Scottsdale,75890.43252252524
2004,72473,4.432738094050208,Ford,Palm Beach,56916.39047025103
2001,20984,1.707958524828328,Porsche,Las Vegas,46941.39262414164
1984,5554,2.5468633228532216,Toyota,Palm Beach,44178.916614266105
1977,75060,1.5330097485694671,Ferrari,Palm Beach,128659.04874284734
1999,102521,1.9485724134622604,Chevy,Palm Beach,38990.762067311305
1967,43718,2.6618612130432786,Ford,Las Vegas,32437.506065216392
1998,47211,4.069848849286616,Ferrari,Palm Beach,154628.14424643308
1999,120692,5.891856819175683,Porsche,Scottsdale,56890.08409587841
1973,60093,7.405138534195774,Ferrari,Las Vegas,157516.39267097885
1991,128752,2.8983460249586073,Ford,Palm Beach,37116.53012479303
2010,140020,7.052701638143255,Toyota,Las Vegas,66261.50819071627
2020,78772,7.338331670521777,Ferrari,Palm Beach,178814.4583526089
1997,66225,6.027601031795705,Ford,Scottsdale,62015.50515897853
1992,117609,9.132560828188396,Ford,Las Vegas,69901.90414094197
1982,61702,1.9989533252962959,Chevy,Las Vegas,34824.56662648148
2022,42322,2.5940931184217755,Chevy,Palm Beach,59738.26559210888
1974,49323,4.857983419505364,Toyota,Scottsdale,46357.61709752682
1992,65433,2.1404146171081497,Chevy,Las Vegas,40158.77308554075
1984,122750,6.096665293516787,Toyota,Palm Beach,50208.32646758393
1976,49520,4.58560419948482,Porsche,Scottsdale,45976.0209974241
1992,75604,3.561362150823266,Porsche,Scottsdale,46246.41075411633
2006,2562,2.5299083171587355,Chevy,Scottsdale,55393.34158579368
2014,9560,4.018044145133892,Porsche,Scottsdale,66134.22072566947
1961,99419,6.471634157491078,Ferrari,Las Vegas,142916.27078745537
1973,140447,6.182066898004704,Ferrari,Las Vegas,143365.63449002354
2012,144441,2.4726160018921046,Ferrari,Scottsdale,143918.98000946053
1999,129693,2.124278296665701,Porsche,Palm Beach,37152.0914833285
1999,122772,1.2400908634798529,Ferrari,Palm Beach,133423.25431739926
2010,73020,1.1118303441453903,Toyota,Scottsdale,43257.15172072695
1998,22653,8.918293921477167,Ford,Scottsdale,81326.16960738583
2010,44136,1.4057997040485093,Chevy,Palm Beach,47615.39852024255
1965,148541,7.5809899888592165,Toyota,Scottsdale,45550.84994429608
1965,142967,8.847865866204614,Ferrari,Scottsdale,152442.62933102308
1962,70121,1.8825206370621181,Ford,Las Vegas,23400.50318531059
1966,107305,4.926712814497159,Chevy,Las Vegas,36903.064072485795
2010,88309,9.66072684856849,Toyota,Scottsdale,84472.73424284245
1967,75239,8.507247944712265,Chevy,Scottsdale,58512.33972356132
2001,5468,5.407336286720695,Porsche,Las Vegas,66989.88143360347
2023,135793,7.863140015123976,Ferrari,Scottsdale,177236.40007561987
2011,58929,8.500398619884976,Toyota,Las Vegas,82109.09309942488
1974,129136,4.132242668698474,Toyota,Las Vegas,34747.61334349237
2006,14819,9.029376251829648,Ford,Palm Beach,86664.98125914825
1988,29327,5.234259877094411,Ford,Las Vegas,57238.59938547206
1992,109530,5.75026627202947,Ford,Palm Beach,53798.33136014735
2011,138738,9.99736874039648,Chevy,Palm Beach,81613.0437019824
1989,12406,8.589726695369452,Ferrari,Las Vegas,176208.03347684725
1998,53922,4.25593005195682,Chevy,Scottsdale,54887.450259784106
1986,24142,1.0931103682542995,Ferrari,Las Vegas,136051.3518412715
1995,146258,6.635566664145052,Toyota,Palm Beach,56052.033320725255
1988,148559,7.33522083515297,Chevy,Las Vegas,55820.20417576485
1997,89524,6.857224211290417,Chevy,Las Vegas,63833.72105645208
2016,149495,9.710761160468918,Chevy,Palm Beach,81604.30580234459
1992,18119,8.7667392459893,Porsche,Las Vegas,78021.79622994649
2020,75526,5.039485238625836,Ferrari,Las Vegas,167644.82619312918
1996,40963,1.5657173872514285,Ferrari,Palm Beach,141732.28693625715
1986,111123,5.2845289255179715,Chevy,Scottsdale,48310.34462758985
2014,141455,7.2031961796582085,Porsche,Palm Beach,68870.48089829105
1992,149451,6.469388274043041,Chevy,Palm Beach,53401.84137021521
2021,47099,5.843233609397964,Ferrari,Las Vegas,175006.2680469898
1963,62880,5.219370622137172,Toyota,Palm Beach,41308.85311068586
1981,23008,3.643856857246477,Porsche,Las Vegas,46418.484286232386
1961,126378,3.496120855521663,Porsche,Las Vegas,25342.804277608317
1969,113102,5.502083310332217,Chevy,Las Vegas,40700.216551661084
1964,100806,2.445428317866841,Toyota,Palm Beach,24146.541589334207
2018,122119,4.066168812173214,Ferrari,Palm Beach,157118.94406086608
1969,109808,3.915813472390896,Ford,Las Vegas,33098.26736195448
1992,9443,6.284195214257808,Ferrari,Scottsdale,166476.67607128905
2013,76273,1.6001407032672212,Ferrari,Scottsdale,146873.4035163361
1997,100360,8.467018122385856,Toyota,Palm Beach,70799.09061192928
1972,69543,6.061405423459619,Porsche,Las Vegas,49352.7271172981
1990,57630,7.037440126983418,Ferrari,Las Vegas,164424.2006349171
2006,135999,7.327845133834895,Porsche,Palm Beach,66039.32566917448
1995,96243,3.6233572315828284,Toyota,Scottsdale,45992.48615791414
2004,144871,5.233344106463798,Toyota,Palm Beach,53679.62053231899
1983,114627,9.606213602827005,Chevy,Palm Beach,68068.36801413502
2011,136485,7.900347141971334,Ford,Las Vegas,71353.23570985667
2015,144770,9.726011877008668,Toyota,Palm Beach,81653.05938504334
1974,111462,7.716289106316594,Toyota,Scottsdale,54435.24553158297
1988,28907,2.5804012573766566,Porsche,Palm Beach,44011.30628688328
1967,59650,1.5808229546020862,Toyota,Las Vegas,25439.11477301043
1964,3658,6.198952930476973,Ferrari,Scottsdale,152628.96465238486
1988,50213,4.220319517323486,Chevy,Las Vegas,50080.297586617424
2006,53099,3.4791211912435323,Chevy,Palm Beach,55085.70595621766
1963,58319,8.264898967828756,Ferrari,Palm Beach,156992.59483914377
1971,53318,4.302939403737526,Toyota,Palm Beach,41682.89701868763
2004,19329,3.853008727608735,Ford,Las Vegas,59332.14363804367
1961,75309,8.649888338521095,Toyota,Palm Beach,56218.54169260547
1986,27977,8.61658602837814,Chevy,Scottsdale,73285.2301418907
1990,97237,4.207299739795509,Ford,Scottsdale,46312.79869897755
2010,38184,8.492488308873696,Porsche,Las Vegas,83644.04154436849
2010,81880,8.657006412993944,Porsche,Las Vegas,80097.03206496971
1995,147978,4.815374815266996,Toyota,Las Vegas,46779.074076334975
1995,37134,1.5982581718825442,Toyota,Palm Beach,41777.89085941272
1985,55568,1.014261800197061,Ford,Scottsdale,32014.509000985305
2002,10689,5.709632166000955,Ford,Scottsdale,68479.26083000479
1986,57321,4.096679440333201,Toyota,Scottsdale,47751.297201666006
1964,1757,9.974187047425294,Chevy,Las Vegas,71695.23523712647
1979,98400,7.951698996645558,Porsche,Las Vegas,59418.494983227785
1970,117329,7.851479107153713,Ford,Palm Beach,52524.49553576856
2021,39631,9.597184914586093,Chevy,Las Vegas,94522.82457293046
1969,52327,8.989519581039886,Toyota,Scottsdale,64214.897905199425
1999,3264,3.8636873151074984,Ferrari,Palm Beach,158492.0365755375
1997,93178,2.4938849944348873,Ford,Las Vegas,41651.62497217443
1965,41347,7.71303038558934,Ferrari,Las Vegas,156930.4519279467
1967,50699,4.404465043145857,Chevy,Scottsdale,40452.42521572928
1982,135724,5.258553864678608,Porsche,Palm Beach,43720.36932339304
2006,140589,6.673579581473442,Chevy,Las Vegas,62308.99790736721
1985,68307,9.170854092417166,Porsche,Las Vegas,71523.57046208583
2005,72155,4.7717897830386935,Chevy,Palm Beach,59143.44891519347
2002,102366,8.049852011974252,Ford,Palm Beach,71012.66005987127
1971,78370,3.415058121471917,Ford,Las Vegas,34738.29060735958
1985,111526,7.2817461183125225,Ferrari,Las Vegas,157756.1305915626
1972,134894,1.0142147897012068,Chevy,Scottsdale,17581.67394850603
1999,70542,8.843564921415712,Chevy,Palm Beach,76663.62460707856
2021,95732,1.2734162195901626,Ferrari,Las Vegas,147293.8810979508
1977,21538,7.414783792863258,Toyota,Las Vegas,63420.11896431629
1984,58919,1.416323703351555,Chevy,Las Vegas,33189.71851675777
1992,43956,3.396211294546031,Chevy,Las Vegas,48585.456472730155
2006,42038,5.474821632008978,Chevy,Scottsdale,66170.3081600449
1999,59907,4.779448168134143,Toyota,Palm Beach,57406.540840670714
2019,49977,2.7265250314090954,Ford,Las Vegas,58134.92515704548
2002,43561,4.004334205383136,Ferrari,Palm Beach,156665.57102691568
1971,93574,7.549357330548704,Toyota,Palm Beach,53889.38665274352
2003,83236,7.023313833216834,Porsche,Las Vegas,68292.96916608416
1995,20535,1.6463312538752413,Porsche,Las Vegas,43678.15626937621
2007,145363,7.725842430155977,Toyota,Las Vegas,67592.91215077988
1963,84826,1.477412930773255,Toyota,Scottsdale,20404.464653866275
1964,54886,5.88633750189806,Ford,Las Vegas,45943.0875094903
2015,13804,3.3405647323797156,Porsche,Palm Beach,62822.42366189858
1996,56735,6.28921114803837,Ferrari,Palm Beach,163772.55574019183
1967,133295,3.351955563468117,Chevy,Scottsdale,26930.277817340586
2022,90810,9.86462172663248,Chevy,Las Vegas,91242.1086331624
2001,63093,3.7875536535477865,Ford,Las Vegas,53128.46826773893
2008,112852,3.177645721070464,Ford,Scottsdale,48603.028605352316
1987,132986,3.5061876182381138,Porsche,Scottsdale,37732.33809119057
1990,78637,9.068255715333658,Ferrari,Las Vegas,172477.57857666828
2017,50358,6.725969458024103,Ferrari,Las Vegas,177094.0472901205
1968,147680,7.576156876786988,Toyota,Palm Beach,47112.78438393494
2013,85266,9.262094590849154,Ford,Las Vegas,84283.87295424577
2010,113810,9.206852363605067,Chevy,Las Vegas,79653.26181802533
1988,35799,7.6505126192085475,Chevy,Palm Beach,68672.66309604273
1973,46435,2.7804198595719063,Porsche,Palm Beach,35758.59929785953
1999,46906,8.59035988607505,Chevy,Palm Beach,77761.19943037524
2000,77953,2.8339843077195734,Ferrari,Palm Beach,146374.62153859786
1981,35839,7.686089326885887,Ferrari,Scottsdale,165346.54663442943
1970,34885,7.170427598903869,Ford,Palm Beach,57363.63799451935
1982,85116,7.8299996512640195,Porsche,Scottsdale,61638.3982563201
1960,132781,5.794171126424342,Chevy,Palm Beach,35692.755632121705
2005,66353,6.748535640242976,Ford,Palm Beach,69607.37820121489
1996,91228,9.579880723908298,Toyota,Palm Beach,76776.60361954149
1980,127681,1.9097973475679342,Toyota,Las Vegas,26780.886737839668
1985,111066,3.7796254730345797,Chevy,Scottsdale,40291.5273651729
2005,137954,6.502213117885442,Chevy,Palm Beach,61215.665589427204
1995,99452,9.676487171183403,Chevy,Las Vegas,75937.23585591702
2013,77254,1.8601700289634104,Ferrari,Scottsdale,148075.45014481706
1982,139479,1.2029429937707778,Chevy,Scottsdale,23066.814968853887
2016,108397,1.501746386232952,Toyota,Las Vegas,44669.03193116476
1960,38446,1.4716511781507893,Chevy,Scottsdale,23513.655890753944
2022,112238,9.17034271999664,Porsche,Las Vegas,85627.91359998319
2013,50872,7.491321171404422,Toyota,Palm Beach,78869.40585702211
2014,40249,7.093957295766504,Porsche,Las Vegas,78444.88647883252
2010,86800,5.703155382356286,Toyota,Scottsdale,64835.77691178143
1999,96858,8.037573552749368,Ford,Scottsdale,70002.06776374683
1974,128547,2.4008319348543172,Toyota,Palm Beach,26149.459674271584
1980,5795,4.527470708095937,Toyota,Las Vegas,52057.853540479686
2006,39269,5.4100382568790915,Porsche,Palm Beach,66123.29128439545
1968,48047,1.9936854790905363,Porsche,Las Vegas,29163.727395452683
2012,45965,4.775623384037653,Toyota,Las Vegas,65281.61692018826
1968,104601,3.848516013363583,Toyota,Las Vegas,32782.480066817916
1969,60510,1.3202393121411637,Ferrari,Palm Beach,125050.19656070582
2011,103854,2.230618624563117,Ford,Palm Beach,46267.69312281558
2016,90995,7.876331408507246,Ford,Scottsdale,78282.15704253623
2012,50805,1.1623411855418002,Chevy,Palm Beach,46731.205927709
1985,115800,9.40827969186725,Toyota,Las Vegas,67961.39845933625
2000,74014,1.7778216920251366,Toyota,Las Vegas,41487.70846012568
1994,1981,8.193142847831123,Toyota,Las Vegas,77767.6142391556
2022,47465,9.087548868491236,Toyota,Palm Beach,91691.24434245618
2011,79311,9.470220263654024,Ford,Scottsdale,84920.00131827011
1984,41298,8.807293211463753,Porsche,Palm Beach,71906.66605731877
1985,100749,3.587950354828989,Ferrari,Scottsdale,140364.85177414495
1970,147631,3.997784182046293,Porsche,Palm Beach,30225.820910231465
1997,137049,4.838911287490683,Porsche,Las Vegas,48989.656437453414
1961,39653,2.2536702046639077,Ford,Scottsdale,27803.05102331954
1966,136094,1.2004520956050149,Ferrari,Palm Beach,115392.86047802508
1977,122878,8.822094528529313,Toyota,Las Vegas,60322.67264264656
1986,117118,5.987158445894107,Ford,Scottsdale,51223.99222947053
1993,135858,6.478506479603947,Ford,Scottsdale,55306.73239801973
1986,32866,9.342896273360157,Ferrari,Las Vegas,176427.88136680078
1976,32106,6.986081603022541,Chevy,Las Vegas,59719.80801511271
2023,31522,7.21768153905832,Ford,Palm Beach,84436.2076952916
2002,116690,8.08271783593068,Porsche,Palm Beach,69744.5891796534
2018,12305,2.047136048716634,Porsche,Las Vegas,58005.18024358317
2003,149615,4.241459378924124,Toyota,Palm Beach,47745.796894620624
2018,147696,9.713871349330297,Ford,Las Vegas,82799.75674665149
2010,116577,9.30637070290546,Toyota,Las Vegas,79874.1535145273
2013,28302,8.956677666791663,Ford,Palm Beach,88453.18833395831
1983,61792,5.068796593050752,Ferrari,Palm Beach,150664.78296525375
1984,20955,8.714736582281251,Ford,Scottsdale,73478.18291140626
1966,25195,1.4355629375118903,Chevy,Scottsdale,27658.314687559454
2011,49341,2.336656818314057,Porsche,Palm Beach,52249.184091570285
1965,103219,4.725709286356487,Ferrari,Palm Beach,135806.64643178243
2012,52103,5.350528600139138,Porsche,Palm Beach,67542.34300069569
1983,94937,3.371564381687712,Toyota,Scottsdale,38864.12190843856
